timestamp,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
0.00,0.722691,0.786909,0.678704,0.783932,0.633183,0.756002,0.620401,0.728675,0.637163,0.705937,0.658458,0.673963,0.632807,0.657129,0.605879,0.652829,0.579073,0.656556,0.690401,0.660949,0.656371,0.647407,0.635505,0.657384,0.622381,0.666057,0.721966,0.661739,0.685444,0.662954,0.675190,0.686809,0.673284,0.699213,0.754016,0.672524,0.719329,0.673285,0.705661,0.695829,0.703497,0.709972
0.25,0.722891,0.783652,0.669758,0.787016,0.615930,0.760877,0.614224,0.725073,0.651812,0.700588,0.626972,0.650696,0.601395,0.660449,0.620495,0.697460,0.634535,0.702960,0.671415,0.636944,0.640670,0.652109,0.650837,0.694957,0.661474,0.694595,0.714234,0.638821,0.693307,0.675236,0.693729,0.719606,0.698416,0.715632,0.754490,0.651078,0.732532,0.681980,0.724044,0.717309,0.725402,0.718403
0.50,0.712324,0.783203,0.658450,0.781508,0.603942,0.743988,0.600876,0.706956,0.631806,0.692246,0.639377,0.672883,0.603612,0.655350,0.598084,0.671740,0.594688,0.684443,0.673815,0.660572,0.636506,0.647445,0.615022,0.653784,0.599379,0.648428,0.707537,0.658595,0.671591,0.650594,0.658627,0.669983,0.654672,0.672305,0.739179,0.666457,0.703864,0.658580,0.691015,0.683807,0.687571,0.697785
0.75,0.673200,0.797001,0.624120,0.791357,0.571415,0.753371,0.561481,0.714367,0.591689,0.696656,0.609409,0.675464,0.571586,0.662767,0.548955,0.669019,0.532447,0.674642,0.640757,0.664413,0.593099,0.659639,0.575170,0.677173,0.568282,0.680735,0.672496,0.666396,0.623497,0.680128,0.630237,0.720027,0.648048,0.732802,0.705046,0.678395,0.656475,0.681038,0.653665,0.715002,0.666972,0.729493
1.00,0.652494,0.793413,0.604868,0.787674,0.554116,0.751445,0.540066,0.713951,0.568448,0.688260,0.587377,0.667715,0.555896,0.665226,0.534419,0.666824,0.514274,0.669194,0.618056,0.651491,0.575969,0.652979,0.561285,0.667406,0.552298,0.672447,0.650249,0.650791,0.598670,0.675169,0.607520,0.719886,0.622948,0.735861,0.683149,0.661608,0.633203,0.674569,0.629540,0.709967,0.641290,0.726230
1.25,0.688342,0.799189,0.637207,0.790720,0.586909,0.753610,0.577148,0.717259,0.613596,0.700411,0.625645,0.670768,0.586896,0.657633,0.556723,0.659930,0.530443,0.662360,0.658769,0.659685,0.608524,0.657884,0.591154,0.678402,0.584230,0.683872,0.691103,0.663855,0.637928,0.681479,0.641697,0.720823,0.654364,0.731162,0.722165,0.677552,0.675391,0.685023,0.669935,0.717091,0.678722,0.730592
1.50,0.706819,0.787122,0.656104,0.782512,0.602496,0.745774,0.600581,0.705127,0.644643,0.681066,0.639016,0.660679,0.602235,0.649111,0.596347,0.667484,0.596242,0.676420,0.678461,0.646776,0.636731,0.636767,0.621049,0.655454,0.613654,0.658672,0.716399,0.646307,0.674585,0.666198,0.675604,0.708711,0.685914,0.718522,0.752796,0.657601,0.712631,0.666388,0.705393,0.701212,0.712995,0.715932
1.75,0.714986,0.794339,0.664243,0.800695,0.609949,0.770535,0.602137,0.731870,0.636733,0.709556,0.632583,0.674761,0.592568,0.668656,0.601752,0.696542,0.613323,0.707981,0.671566,0.660755,0.624626,0.657821,0.620719,0.682628,0.621186,0.680763,0.709360,0.659753,0.666929,0.677937,0.673737,0.723267,0.688059,0.730638,0.747166,0.670226,0.707071,0.679086,0.704175,0.716631,0.715204,0.726495
2.00,0.721828,0.800790,0.666316,0.796933,0.609039,0.760488,0.612284,0.719523,0.654943,0.701460,0.644330,0.681856,0.614717,0.670881,0.609189,0.688108,0.604031,0.700214,0.681542,0.669286,0.646712,0.658538,0.625531,0.662942,0.607957,0.655116,0.718094,0.669011,0.678734,0.677158,0.681579,0.721871,0.693071,0.738271,0.755947,0.681262,0.720292,0.678989,0.716729,0.716844,0.725701,0.735737
2.25,0.682309,0.803310,0.635510,0.798905,0.584708,0.768457,0.567757,0.735338,0.594742,0.713034,0.624092,0.681874,0.586546,0.669340,0.559547,0.672935,0.537902,0.678177,0.654190,0.668463,0.605543,0.665628,0.581612,0.678592,0.567282,0.683045,0.684837,0.669340,0.631329,0.686574,0.635113,0.725097,0.649844,0.741275,0.714390,0.681475,0.663480,0.687837,0.653708,0.718169,0.660093,0.736185
2.50,0.706700,0.804406,0.653691,0.792979,0.607284,0.755371,0.601416,0.718716,0.635823,0.700553,0.649895,0.682667,0.621430,0.667031,0.596008,0.669240,0.572651,0.674468,0.683312,0.670524,0.649069,0.653673,0.617157,0.652547,0.588049,0.650042,0.715438,0.671243,0.673521,0.677954,0.670607,0.717875,0.675871,0.740296,0.746447,0.683587,0.707095,0.683652,0.695978,0.714185,0.697407,0.736476
2.75,0.719913,0.803635,0.670651,0.789627,0.623366,0.746595,0.621730,0.708594,0.659265,0.699321,0.669000,0.675142,0.639021,0.658370,0.611515,0.661495,0.588657,0.665168,0.702777,0.664903,0.666043,0.646850,0.635959,0.653116,0.615654,0.655079,0.735244,0.668939,0.691072,0.671300,0.688343,0.709376,0.697539,0.724567,0.767447,0.683383,0.723312,0.682789,0.713081,0.711323,0.719733,0.726034
3.00,0.737525,0.803784,0.683460,0.800463,0.624201,0.759475,0.629793,0.718269,0.686009,0.713155,0.665956,0.666788,0.633035,0.665806,0.644561,0.705016,0.657150,0.712029,0.707702,0.662285,0.668662,0.654867,0.663431,0.683694,0.666124,0.679039,0.747587,0.668195,0.716173,0.685007,0.713737,0.735413,0.722331,0.742461,0.785236,0.682189,0.755432,0.686785,0.745213,0.724639,0.749573,0.734201
3.25,0.732146,0.813242,0.675838,0.805782,0.622444,0.766535,0.624322,0.728413,0.664790,0.719773,0.662958,0.696843,0.625888,0.681790,0.625296,0.705505,0.625287,0.716343,0.695733,0.688134,0.655731,0.671464,0.639617,0.679633,0.628958,0.668384,0.728479,0.689816,0.685428,0.686638,0.687970,0.725104,0.701373,0.733231,0.761407,0.702379,0.722803,0.692404,0.722246,0.726405,0.735772,0.739378
3.50,0.723289,0.816050,0.669761,0.813557,0.616632,0.777665,0.614915,0.735478,0.655422,0.715196,0.655765,0.698558,0.621985,0.682886,0.616813,0.708420,0.616591,0.720362,0.691218,0.687389,0.651500,0.673495,0.641404,0.703005,0.643859,0.707322,0.726309,0.688365,0.684462,0.691961,0.685439,0.737367,0.702144,0.747838,0.762089,0.699003,0.723025,0.697511,0.715660,0.734815,0.726370,0.749190
3.75,0.692089,0.818177,0.647734,0.813429,0.599870,0.780317,0.584910,0.744226,0.620988,0.718640,0.631640,0.683600,0.593237,0.680113,0.577589,0.699386,0.569115,0.714343,0.667265,0.670029,0.620341,0.690278,0.622601,0.735402,0.631404,0.749705,0.702692,0.674678,0.652900,0.706193,0.659584,0.752284,0.673247,0.763539,0.736189,0.689992,0.688157,0.704435,0.680631,0.741772,0.687837,0.757661
4.00,0.700982,0.816379,0.653059,0.812477,0.608300,0.779107,0.596095,0.744660,0.621761,0.721983,0.641302,0.697209,0.614897,0.682528,0.588556,0.676679,0.561769,0.675040,0.671203,0.683079,0.633543,0.670072,0.600731,0.671957,0.570711,0.674400,0.702397,0.682239,0.657329,0.699515,0.660413,0.743981,0.669650,0.766448,0.731792,0.692604,0.689612,0.703841,0.683021,0.736808,0.688247,0.755904
4.25,0.696355,0.819110,0.644683,0.807675,0.598042,0.773831,0.586517,0.739940,0.615243,0.721562,0.632985,0.698494,0.601351,0.688490,0.570588,0.683521,0.540602,0.682437,0.662047,0.684729,0.622000,0.675275,0.587239,0.674710,0.555023,0.676289,0.693150,0.683212,0.649540,0.701324,0.654141,0.742233,0.664341,0.767448,0.723929,0.693537,0.681234,0.702377,0.673391,0.733999,0.676970,0.757311
4.50,0.719378,0.815378,0.668095,0.806602,0.614515,0.771032,0.611608,0.736259,0.654087,0.722152,0.660980,0.689090,0.629829,0.675174,0.609815,0.684747,0.595238,0.695438,0.697837,0.675101,0.660713,0.661887,0.633676,0.667566,0.614290,0.671330,0.732203,0.675718,0.686644,0.690200,0.683090,0.730259,0.689443,0.749294,0.765850,0.688910,0.722272,0.695459,0.709872,0.726726,0.711513,0.747140
4.75,0.731839,0.816170,0.677870,0.805225,0.622700,0.769586,0.624872,0.733946,0.671878,0.716588,0.663081,0.684478,0.629004,0.677717,0.627068,0.700817,0.630451,0.712021,0.702475,0.671891,0.665282,0.661216,0.646065,0.669160,0.632548,0.667739,0.740523,0.671395,0.702425,0.692242,0.701026,0.736061,0.708312,0.751100,0.778458,0.683108,0.743318,0.692300,0.731968,0.726124,0.733625,0.744270
5.00,0.742663,0.809269,0.687108,0.804564,0.630152,0.764519,0.633022,0.726833,0.680787,0.723285,0.674483,0.677590,0.642305,0.673237,0.648668,0.708483,0.656265,0.719765,0.713508,0.670678,0.678973,0.660098,0.662777,0.667031,0.651373,0.651600,0.750035,0.674529,0.714243,0.688199,0.711955,0.735338,0.721028,0.745794,0.786148,0.689661,0.752383,0.694079,0.743438,0.730731,0.750422,0.741791
5.25,0.743485,0.830689,0.686616,0.828583,0.627926,0.790544,0.630949,0.752120,0.683289,0.740405,0.661538,0.678993,0.624322,0.691758,0.642888,0.735792,0.660319,0.735959,0.704746,0.669928,0.661940,0.689285,0.672446,0.740927,0.689422,0.736771,0.746019,0.677236,0.711755,0.708968,0.712336,0.760931,0.724742,0.757861,0.785576,0.694814,0.752302,0.716913,0.743567,0.756477,0.751434,0.759964
5.50,0.701280,0.826622,0.647878,0.824255,0.594098,0.783252,0.594952,0.743703,0.633775,0.727614,0.638257,0.709028,0.605193,0.694802,0.589719,0.705098,0.578923,0.713602,0.674335,0.697079,0.634570,0.684657,0.611023,0.695089,0.597238,0.695453,0.709534,0.698209,0.664664,0.703615,0.663316,0.746518,0.675001,0.764917,0.745015,0.710801,0.700656,0.706635,0.690978,0.742259,0.697395,0.763214
5.75,0.705302,0.831182,0.658287,0.829904,0.602748,0.796100,0.590816,0.759383,0.632010,0.739518,0.637142,0.701494,0.595713,0.700218,0.591807,0.722670,0.594916,0.734324,0.675779,0.686865,0.624275,0.690684,0.613969,0.713449,0.611893,0.718366,0.713689,0.688431,0.662397,0.717847,0.668107,0.760602,0.682633,0.771246,0.749742,0.702711,0.701985,0.717917,0.696215,0.753937,0.706159,0.768283
6.00,0.714424,0.838716,0.665772,0.823864,0.624573,0.787007,0.612596,0.756531,0.630065,0.742936,0.656846,0.707107,0.623577,0.688995,0.592808,0.685449,0.563784,0.686726,0.686331,0.698152,0.647264,0.683808,0.619990,0.692376,0.599967,0.700055,0.715444,0.702273,0.668299,0.704724,0.660843,0.739738,0.664728,0.760329,0.743112,0.716047,0.702801,0.713599,0.689486,0.739003,0.688926,0.757522
6.25,0.722529,0.828547,0.667615,0.815605,0.622721,0.778504,0.616043,0.745157,0.644414,0.733455,0.667099,0.702816,0.640330,0.678855,0.612241,0.673859,0.585615,0.676033,0.698538,0.692653,0.665192,0.668210,0.636745,0.669023,0.614015,0.675224,0.728082,0.695820,0.687501,0.688762,0.677735,0.718679,0.678521,0.741254,0.756640,0.708544,0.719456,0.702429,0.702416,0.724818,0.697389,0.744762
6.50,0.737189,0.818623,0.685247,0.817198,0.629812,0.784929,0.623691,0.747739,0.668720,0.729357,0.658098,0.675913,0.621261,0.679690,0.635941,0.717988,0.651577,0.726576,0.701487,0.666486,0.656425,0.675607,0.660821,0.712691,0.670325,0.712464,0.742493,0.671185,0.706806,0.704792,0.708576,0.753973,0.718402,0.759257,0.782174,0.686097,0.748697,0.704763,0.740686,0.743542,0.746902,0.753190
6.75,0.732538,0.810688,0.671761,0.806254,0.611694,0.766150,0.620100,0.728146,0.671815,0.725983,0.654231,0.673770,0.616840,0.673837,0.630344,0.712133,0.642269,0.720774,0.694602,0.667170,0.653816,0.659852,0.646669,0.674477,0.643286,0.662579,0.733261,0.671447,0.697416,0.690933,0.697804,0.738126,0.707470,0.746290,0.771401,0.686921,0.738442,0.695758,0.732245,0.733307,0.740859,0.744132
7.00,0.695128,0.808838,0.640438,0.805028,0.585390,0.768862,0.588286,0.733219,0.627467,0.719652,0.625287,0.687902,0.582302,0.671030,0.572975,0.691207,0.569666,0.704094,0.662112,0.676420,0.616155,0.661806,0.603219,0.686034,0.600833,0.694771,0.697293,0.678687,0.652641,0.680884,0.652501,0.720593,0.664876,0.734579,0.731594,0.692684,0.690862,0.685523,0.682678,0.719234,0.690003,0.737202
7.25,0.670272,0.806055,0.626190,0.803521,0.575940,0.773135,0.562390,0.738367,0.596498,0.715656,0.610563,0.681320,0.577132,0.675349,0.554450,0.678436,0.534545,0.683013,0.643332,0.666788,0.597810,0.671100,0.578934,0.684372,0.567077,0.688691,0.676974,0.668979,0.626638,0.696598,0.632289,0.736210,0.645298,0.750260,0.709638,0.683875,0.663383,0.697557,0.656702,0.731368,0.663657,0.748747
7.50,0.674073,0.802125,0.629871,0.795597,0.581015,0.764154,0.566733,0.731537,0.596052,0.707262,0.601858,0.673426,0.569420,0.673371,0.541878,0.670138,0.513243,0.667342,0.633485,0.656210,0.593296,0.664606,0.564699,0.667525,0.536746,0.665962,0.668599,0.654338,0.622350,0.697648,0.632548,0.743387,0.646360,0.762303,0.702653,0.667595,0.658854,0.693837,0.657763,0.730499,0.667949,0.749221
7.75,0.693955,0.802423,0.648280,0.797893,0.599007,0.764125,0.590030,0.730886,0.624545,0.711662,0.638880,0.678142,0.610809,0.662328,0.581787,0.660465,0.553961,0.663825,0.671787,0.665651,0.634333,0.650037,0.600795,0.654740,0.573697,0.659838,0.705484,0.667795,0.654688,0.684559,0.656095,0.727903,0.667897,0.751338,0.737392,0.682079,0.690926,0.689488,0.683637,0.722904,0.690764,0.745587
8.00,0.700201,0.800082,0.654404,0.798022,0.603584,0.764648,0.596031,0.728467,0.632807,0.706225,0.638251,0.669493,0.603168,0.662054,0.593080,0.681607,0.589897,0.698359,0.674934,0.655289,0.632441,0.650955,0.616210,0.675427,0.610278,0.693945,0.711200,0.657403,0.662875,0.683017,0.664760,0.725156,0.677175,0.744206,0.744837,0.672804,0.698772,0.689414,0.692824,0.723492,0.701587,0.743272
8.25,0.721587,0.806613,0.666881,0.797665,0.612124,0.760046,0.615502,0.727498,0.665138,0.720129,0.651318,0.658268,0.605427,0.666063,0.618085,0.706113,0.635757,0.713590,0.694754,0.650611,0.640283,0.658734,0.640164,0.697908,0.650456,0.703810,0.733960,0.657396,0.688351,0.687826,0.688651,0.732469,0.700524,0.737165,0.768944,0.674038,0.728388,0.690511,0.718415,0.723172,0.724250,0.733016
8.50,0.730947,0.808280,0.676995,0.805135,0.618348,0.773763,0.614299,0.738734,0.660102,0.722068,0.644057,0.660598,0.609179,0.672808,0.624813,0.708726,0.640319,0.713240,0.689109,0.649023,0.647003,0.666666,0.652242,0.701420,0.662664,0.702288,0.731338,0.652758,0.698565,0.696590,0.698128,0.744324,0.706059,0.749432,0.771530,0.669788,0.739722,0.696523,0.731880,0.735169,0.738123,0.745489
8.75,0.724059,0.804378,0.665671,0.798684,0.611978,0.759517,0.620296,0.725408,0.664655,0.720698,0.654210,0.684148,0.626202,0.672861,0.614104,0.683674,0.603387,0.691529,0.691818,0.674202,0.657397,0.665751,0.636563,0.667748,0.620431,0.657294,0.727251,0.677262,0.686253,0.688318,0.687560,0.724982,0.698112,0.732890,0.761160,0.692769,0.723447,0.694210,0.721252,0.727385,0.731115,0.739042
9.00,0.707366,0.801866,0.651882,0.801523,0.598548,0.762511,0.599584,0.722251,0.634532,0.705279,0.632805,0.686924,0.598943,0.671000,0.583717,0.680761,0.572750,0.690145,0.665642,0.673528,0.622269,0.667082,0.602815,0.679418,0.593336,0.681518,0.698110,0.673075,0.653622,0.686733,0.656884,0.724323,0.671903,0.736547,0.730894,0.683587,0.687468,0.689440,0.683237,0.723796,0.694125,0.739171
9.25,0.684861,0.805958,0.639562,0.799427,0.592450,0.765305,0.586919,0.732124,0.614783,0.710934,0.627636,0.681652,0.594962,0.672271,0.571378,0.671529,0.550388,0.672473,0.658946,0.668028,0.612216,0.669776,0.595256,0.686146,0.587504,0.691547,0.690365,0.670233,0.640631,0.694921,0.647207,0.731891,0.662234,0.743331,0.721076,0.684324,0.673542,0.699252,0.671055,0.731292,0.682947,0.744503
9.50,0.683347,0.804058,0.635339,0.793051,0.591101,0.757862,0.581447,0.725549,0.609107,0.709573,0.624903,0.679160,0.592519,0.666808,0.563551,0.661703,0.535022,0.659276,0.654023,0.667886,0.611261,0.664552,0.589562,0.674564,0.573312,0.680237,0.682747,0.670719,0.634444,0.685143,0.635192,0.721705,0.643046,0.741168,0.710397,0.683510,0.666236,0.690292,0.656628,0.719519,0.659335,0.739150
9.75,0.698719,0.803665,0.645937,0.795650,0.599445,0.752125,0.605411,0.715065,0.643048,0.696875,0.642265,0.680792,0.612295,0.662329,0.597376,0.669615,0.585259,0.679642,0.678599,0.668669,0.644964,0.650398,0.623223,0.655494,0.607295,0.659759,0.713137,0.669365,0.675428,0.664388,0.664830,0.694716,0.663283,0.711474,0.746564,0.682073,0.708139,0.676391,0.691922,0.704373,0.688052,0.725035
10.00,0.700101,0.818056,0.649283,0.807790,0.601789,0.768591,0.593878,0.731059,0.625340,0.713940,0.640627,0.689306,0.608857,0.670806,0.583384,0.670360,0.561005,0.671249,0.674386,0.678547,0.630255,0.667576,0.615656,0.690885,0.612762,0.700514,0.707657,0.682056,0.656998,0.690140,0.659601,0.731131,0.673894,0.745569,0.740226,0.695532,0.693497,0.698393,0.686505,0.730995,0.695395,0.747371
