timestamp,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
0.00,0.326039,0.900415,0.347168,0.817626,0.316505,0.755286,0.271214,0.725579,0.227518,0.721055,0.296532,0.688189,0.227120,0.665476,0.210611,0.688313,0.218740,0.705838,0.250658,0.710045,0.171713,0.677299,0.161071,0.706128,0.177370,0.726361,0.209411,0.748154,0.131029,0.706207,0.129447,0.730931,0.149680,0.748799,0.175851,0.794832,0.114294,0.752437,0.113323,0.759440,0.129452,0.769821
0.25,0.337017,0.899568,0.345423,0.808966,0.305180,0.747217,0.254279,0.722217,0.215340,0.724310,0.285822,0.680905,0.194751,0.680929,0.182115,0.703604,0.197327,0.715100,0.253056,0.708927,0.156465,0.700043,0.147191,0.723123,0.165932,0.734654,0.221343,0.753818,0.130982,0.730344,0.125573,0.749512,0.144742,0.759353,0.193979,0.807755,0.125167,0.778243,0.112525,0.778151,0.116661,0.775358
0.50,0.324067,0.893988,0.363005,0.818404,0.344912,0.755039,0.308001,0.719562,0.277426,0.709150,0.306370,0.674191,0.259600,0.655288,0.254827,0.681211,0.267113,0.701685,0.251255,0.685881,0.204256,0.661883,0.206909,0.688555,0.223133,0.709415,0.205640,0.715426,0.161220,0.684233,0.168508,0.707414,0.185600,0.727150,0.168988,0.755018,0.138697,0.721101,0.148420,0.731233,0.163655,0.746914
0.75,0.315374,0.899491,0.357283,0.827494,0.346760,0.764363,0.318644,0.723562,0.290847,0.708175,0.302464,0.685813,0.261146,0.653372,0.254633,0.677365,0.263963,0.701468,0.247028,0.695115,0.206106,0.663006,0.208193,0.688345,0.221755,0.710607,0.200971,0.722093,0.160750,0.681722,0.166365,0.703339,0.181477,0.725294,0.163918,0.759398,0.131450,0.714956,0.138952,0.721698,0.153078,0.738275
1.00,0.316022,0.888372,0.373689,0.819968,0.370537,0.753681,0.336365,0.713510,0.308192,0.697466,0.318856,0.674598,0.280516,0.638333,0.275247,0.662410,0.284272,0.688745,0.260633,0.682457,0.226684,0.646514,0.229956,0.674414,0.243294,0.699317,0.213044,0.708620,0.180316,0.666835,0.188819,0.689920,0.203002,0.713683,0.173698,0.745064,0.149681,0.697724,0.162792,0.707443,0.178640,0.728341
1.25,0.305186,0.889851,0.350289,0.814248,0.333586,0.751137,0.294965,0.718124,0.257625,0.709153,0.287078,0.678403,0.254913,0.649167,0.258981,0.680863,0.270846,0.708524,0.235110,0.690003,0.205895,0.658198,0.213981,0.687384,0.228964,0.712117,0.192374,0.717519,0.163937,0.680050,0.176819,0.701065,0.192533,0.724933,0.158378,0.755901,0.135865,0.714183,0.151309,0.721711,0.167322,0.741884
1.50,0.302600,0.905867,0.326440,0.821012,0.298219,0.762997,0.257770,0.733530,0.218606,0.727798,0.261083,0.688259,0.210243,0.673566,0.199413,0.697256,0.207094,0.717146,0.211290,0.705961,0.158272,0.689401,0.157039,0.715301,0.172947,0.734183,0.170295,0.739797,0.119341,0.717741,0.124598,0.738299,0.143488,0.754635,0.139542,0.782631,0.100126,0.753640,0.107796,0.760958,0.125630,0.774732
1.75,0.315882,0.902238,0.335416,0.819655,0.306182,0.758063,0.261449,0.727634,0.219140,0.726429,0.284775,0.691973,0.214700,0.670011,0.201215,0.692731,0.212914,0.709891,0.237410,0.712198,0.166820,0.685414,0.161628,0.710530,0.178721,0.727401,0.195425,0.746648,0.128784,0.710424,0.130038,0.732587,0.150246,0.749368,0.160548,0.786214,0.110927,0.745605,0.115146,0.754971,0.132871,0.768572
2.00,0.329531,0.886459,0.359758,0.800470,0.336631,0.735531,0.295163,0.704400,0.256613,0.700671,0.317305,0.658931,0.250726,0.641949,0.241098,0.671208,0.256055,0.691586,0.267499,0.669139,0.199586,0.648553,0.196665,0.682370,0.214855,0.704226,0.221154,0.698454,0.156280,0.668660,0.159753,0.698949,0.180083,0.720282,0.181055,0.738486,0.131470,0.700118,0.139704,0.718965,0.160145,0.739515
2.25,0.323900,0.883252,0.358468,0.802207,0.337761,0.743485,0.303217,0.710501,0.267814,0.699871,0.317675,0.668158,0.262003,0.646321,0.253778,0.672344,0.264372,0.694576,0.266195,0.673742,0.208666,0.648154,0.205199,0.676047,0.219933,0.697825,0.218504,0.699985,0.163859,0.667386,0.165986,0.691814,0.182146,0.714192,0.176913,0.738610,0.129365,0.696914,0.135468,0.706996,0.153656,0.726249
