timestamp,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
0.00,0.407116,0.792904,0.429776,0.700878,0.400444,0.621118,0.363103,0.580176,0.321894,0.563918,0.399091,0.514073,0.273745,0.449295,0.236231,0.493629,0.241269,0.531917,0.361560,0.517485,0.217610,0.449611,0.190704,0.508715,0.209286,0.552528,0.313441,0.543658,0.180813,0.469426,0.160448,0.531760,0.181983,0.584563,0.261165,0.585027,0.155934,0.520093,0.147307,0.562420,0.172034,0.608477
0.25,0.405033,0.786649,0.435790,0.682643,0.410586,0.593579,0.372053,0.543065,0.335064,0.515935,0.399877,0.501232,0.276613,0.427270,0.233872,0.467299,0.233680,0.503438,0.359072,0.509128,0.223609,0.431617,0.193560,0.487147,0.209682,0.532165,0.310053,0.538599,0.185773,0.454706,0.163462,0.511522,0.183352,0.564937,0.256962,0.581002,0.161298,0.505006,0.148664,0.540001,0.168725,0.585435
0.50,0.402364,0.782487,0.428730,0.684345,0.399065,0.600312,0.356848,0.556841,0.315800,0.535551,0.398490,0.498376,0.273978,0.428074,0.231915,0.468532,0.231469,0.504562,0.359541,0.504480,0.223218,0.428325,0.190763,0.482780,0.204340,0.526204,0.309481,0.531514,0.183930,0.446975,0.160162,0.505473,0.177557,0.559409,0.254343,0.571081,0.155757,0.495282,0.144277,0.532209,0.163741,0.578456
0.75,0.399149,0.785235,0.426908,0.681406,0.401019,0.593188,0.358358,0.545987,0.312883,0.528241,0.393964,0.502040,0.268121,0.429860,0.234638,0.473667,0.242446,0.511441,0.351943,0.510127,0.217847,0.433528,0.192096,0.486350,0.208852,0.527569,0.300178,0.538306,0.180425,0.453730,0.161532,0.507769,0.180518,0.557204,0.245317,0.578810,0.152896,0.502340,0.144026,0.535383,0.163951,0.577576
1.00,0.392698,0.777397,0.425047,0.677129,0.400507,0.591593,0.357853,0.546269,0.314353,0.528520,0.383527,0.501388,0.265867,0.432921,0.233000,0.472566,0.238624,0.508432,0.340188,0.509780,0.212276,0.432946,0.187399,0.482399,0.202487,0.523315,0.290089,0.539449,0.174234,0.453709,0.155824,0.504232,0.174254,0.552312,0.237945,0.581407,0.145972,0.501762,0.136689,0.530178,0.156450,0.570280
1.25,0.377569,0.776661,0.402513,0.681608,0.369263,0.595069,0.321811,0.556822,0.272151,0.547290,0.366581,0.504293,0.244534,0.437633,0.220341,0.482061,0.235535,0.520277,0.328082,0.512841,0.195521,0.440747,0.179426,0.493188,0.201506,0.531281,0.280567,0.543301,0.161415,0.461819,0.151765,0.517158,0.175136,0.563789,0.229351,0.586649,0.137426,0.513537,0.137033,0.550267,0.161853,0.591581
1.50,0.360953,0.774503,0.397206,0.670549,0.381572,0.580354,0.340516,0.527924,0.293009,0.523093,0.357993,0.504900,0.239123,0.440693,0.208593,0.481845,0.215756,0.515508,0.315174,0.516800,0.181707,0.445440,0.161781,0.496519,0.181597,0.535644,0.267040,0.548893,0.145428,0.471894,0.132862,0.524084,0.155685,0.567365,0.218012,0.591783,0.124153,0.523423,0.119745,0.557560,0.143158,0.593985
1.75,0.365205,0.760074,0.392792,0.663699,0.365158,0.581673,0.319267,0.540316,0.272935,0.530445,0.364704,0.495967,0.247483,0.431145,0.217661,0.473722,0.228156,0.509242,0.324190,0.504265,0.190322,0.432525,0.167407,0.486447,0.187430,0.527241,0.275510,0.533846,0.154751,0.454908,0.140063,0.511097,0.163540,0.556959,0.224982,0.575411,0.134024,0.508670,0.128248,0.546876,0.151083,0.586400
2.00,0.377022,0.741035,0.409012,0.647367,0.379988,0.562539,0.335846,0.516080,0.293032,0.491879,0.377840,0.473958,0.253709,0.405390,0.221708,0.449984,0.233533,0.487126,0.339363,0.478520,0.204242,0.409141,0.180467,0.463596,0.199441,0.505841,0.291277,0.503161,0.168695,0.425085,0.152334,0.483448,0.173819,0.533028,0.239032,0.540307,0.145664,0.471674,0.138685,0.511539,0.160915,0.553252
2.25,0.364904,0.733033,0.407383,0.639965,0.388106,0.553461,0.349430,0.502905,0.309673,0.481875,0.375555,0.469554,0.260406,0.397929,0.225760,0.434102,0.229461,0.466506,0.332909,0.476525,0.207358,0.397476,0.181119,0.443743,0.196276,0.482624,0.281720,0.503981,0.169152,0.417298,0.150583,0.465826,0.168503,0.511451,0.228278,0.543274,0.142341,0.469203,0.134626,0.500880,0.154479,0.540668
