timestamp,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
1.25,0.626519,0.926824,0.584590,0.891717,0.529832,0.876144,0.483519,0.884028,0.446307,0.895693,0.512391,0.820722,0.454158,0.850382,0.423560,0.872718,0.402402,0.891230,0.511787,0.837181,0.446753,0.898492,0.448836,0.927420,0.454532,0.935964,0.514664,0.867558,0.455124,0.931278,0.471682,0.951898,0.487796,0.950127,0.519875,0.901771,0.473260,0.952266,0.487553,0.965606,0.503971,0.959813
1.50,0.724043,0.883990,0.651157,0.889300,0.595512,0.881151,0.547196,0.883884,0.509281,0.886843,0.602041,0.791241,0.541624,0.836505,0.530855,0.861148,0.525120,0.864331,0.620068,0.787145,0.548711,0.868234,0.572774,0.896260,0.594132,0.889526,0.639719,0.804027,0.571286,0.882525,0.597080,0.904671,0.619880,0.896746,0.659181,0.831341,0.606327,0.891980,0.619214,0.909012,0.636694,0.901896
1.75,0.668812,0.877050,0.609096,0.872534,0.563708,0.855665,0.532100,0.843689,0.508228,0.835340,0.570289,0.810416,0.527851,0.789267,0.491982,0.794954,0.463586,0.808629,0.580846,0.808260,0.528497,0.792223,0.489787,0.800985,0.462990,0.817064,0.591838,0.815100,0.538134,0.797784,0.499305,0.803060,0.472501,0.815506,0.602295,0.828550,0.556300,0.810041,0.525109,0.806931,0.497937,0.809613
2.00,0.702024,0.843484,0.637621,0.837650,0.588522,0.825041,0.551576,0.818593,0.524817,0.814393,0.605013,0.754265,0.551393,0.768343,0.525014,0.780127,0.507910,0.785408,0.618297,0.751048,0.557290,0.808878,0.569941,0.834054,0.588488,0.836893,0.631711,0.766194,0.572763,0.824074,0.586068,0.846239,0.602992,0.846977,0.644727,0.789640,0.598663,0.837014,0.602162,0.854558,0.612428,0.853586
2.25,0.681576,0.845245,0.655756,0.817988,0.621933,0.802190,0.594112,0.798425,0.570451,0.799690,0.604827,0.767233,0.559679,0.757682,0.530772,0.763044,0.510817,0.774825,0.601779,0.773300,0.545076,0.777788,0.515747,0.790254,0.497004,0.802580,0.599403,0.791813,0.543924,0.803873,0.519767,0.820904,0.505477,0.833710,0.597608,0.817704,0.549753,0.828209,0.527529,0.840035,0.512916,0.847532
2.50,0.661162,0.852589,0.596398,0.862772,0.540209,0.842501,0.497334,0.823929,0.468542,0.807447,0.547257,0.761760,0.484580,0.815538,0.500558,0.842103,0.518576,0.843127,0.558400,0.760870,0.485236,0.823332,0.505490,0.845806,0.527711,0.843961,0.569887,0.775625,0.499904,0.834181,0.522399,0.858409,0.543912,0.856495,0.576988,0.801229,0.524452,0.849861,0.537196,0.869259,0.550815,0.863751
2.75,0.687779,0.824310,0.659722,0.786660,0.622862,0.772751,0.590906,0.779364,0.573011,0.792214,0.611493,0.754715,0.561724,0.776262,0.544999,0.795099,0.537034,0.808483,0.621031,0.772736,0.565844,0.802669,0.538166,0.821762,0.516693,0.837312,0.630476,0.798516,0.579938,0.829548,0.554349,0.847000,0.535993,0.859982,0.638670,0.827088,0.601735,0.849486,0.581683,0.859420,0.563235,0.866583
3.00,0.635504,0.859195,0.573776,0.860038,0.513863,0.842516,0.468744,0.833881,0.436870,0.828733,0.509234,0.752247,0.440799,0.813678,0.450500,0.844758,0.466809,0.850193,0.516313,0.755954,0.439938,0.826015,0.453702,0.857339,0.472516,0.860981,0.523692,0.780167,0.446044,0.840143,0.462843,0.871703,0.483741,0.874606,0.529656,0.815446,0.466661,0.854732,0.464755,0.876259,0.470404,0.876617
3.25,0.692272,0.838549,0.657211,0.801508,0.611925,0.788706,0.569930,0.796382,0.541257,0.805378,0.610680,0.759324,0.553171,0.780014,0.526077,0.795959,0.512927,0.806269,0.617805,0.779573,0.553867,0.812326,0.538806,0.830808,0.538067,0.838402,0.624213,0.809315,0.565085,0.839860,0.554292,0.851750,0.555466,0.853373,0.627875,0.841575,0.583195,0.862167,0.574623,0.866853,0.574068,0.864551
3.50,0.677477,0.865431,0.658769,0.830378,0.627603,0.811942,0.598019,0.805108,0.573236,0.803814,0.611975,0.791812,0.566356,0.769506,0.534692,0.771852,0.512334,0.782355,0.606463,0.805698,0.546629,0.796250,0.513493,0.803932,0.492378,0.815031,0.600796,0.826911,0.540541,0.825094,0.505870,0.834859,0.483962,0.847244,0.595920,0.852753,0.545453,0.850343,0.516156,0.856976,0.494933,0.864997
3.75,0.640356,0.858537,0.612885,0.867884,0.574996,0.866473,0.539510,0.862177,0.510464,0.861076,0.568647,0.818720,0.514322,0.824731,0.484378,0.839357,0.463352,0.854966,0.568241,0.806549,0.501002,0.824016,0.471038,0.841997,0.453947,0.857476,0.568479,0.807147,0.503270,0.822965,0.482161,0.841368,0.473279,0.854813,0.567694,0.815305,0.519441,0.820744,0.500929,0.832945,0.491717,0.843473
4.00,0.687682,0.835811,0.659873,0.793578,0.622980,0.778228,0.590522,0.780604,0.567211,0.789112,0.611608,0.764186,0.564195,0.773163,0.542995,0.789404,0.532251,0.803413,0.614507,0.786761,0.559094,0.805758,0.528934,0.822806,0.508692,0.836423,0.618847,0.814579,0.566977,0.836675,0.541946,0.851769,0.527495,0.862370,0.624958,0.843946,0.585570,0.862377,0.564798,0.872166,0.550586,0.878529
4.25,0.639750,0.857586,0.608016,0.825771,0.567110,0.814057,0.532500,0.812674,0.506727,0.823982,0.557789,0.787316,0.508021,0.807499,0.484102,0.828212,0.468965,0.845321,0.558899,0.799867,0.497201,0.826159,0.471541,0.846892,0.457592,0.860654,0.560414,0.822451,0.501206,0.845275,0.487537,0.863498,0.483251,0.870605,0.560133,0.848675,0.516628,0.863010,0.506800,0.874327,0.503937,0.876419
4.50,0.727913,0.844472,0.692150,0.811194,0.647266,0.805167,0.605587,0.821198,0.575618,0.836177,0.645638,0.776947,0.582539,0.797001,0.547990,0.820453,0.532746,0.839840,0.659632,0.797859,0.580363,0.839534,0.556654,0.869437,0.553650,0.885187,0.671946,0.830509,0.597958,0.873590,0.582093,0.897408,0.583158,0.906312,0.680439,0.868048,0.622168,0.901500,0.607392,0.916377,0.605113,0.919988
4.75,0.668018,0.860357,0.638987,0.818258,0.589435,0.802870,0.546666,0.803936,0.511805,0.812617,0.566341,0.763715,0.513668,0.791347,0.495577,0.812593,0.486628,0.823611,0.561270,0.786392,0.497309,0.823730,0.491822,0.847274,0.494407,0.855905,0.560191,0.818333,0.498213,0.856094,0.502868,0.875676,0.512181,0.878043,0.561890,0.854542,0.516022,0.880381,0.519718,0.893443,0.526413,0.894774
5.00,0.682119,0.840107,0.647136,0.802851,0.604901,0.796028,0.568010,0.807810,0.541699,0.821497,0.591650,0.782087,0.532600,0.805791,0.521676,0.823139,0.524957,0.829813,0.595946,0.807351,0.531579,0.842061,0.527952,0.859916,0.536742,0.864161,0.602578,0.836948,0.544772,0.871150,0.546086,0.881117,0.557827,0.879057,0.611024,0.868646,0.567461,0.895022,0.567811,0.898396,0.575783,0.892819
5.25,0.659788,0.855373,0.623546,0.818054,0.576938,0.805213,0.536534,0.809051,0.507988,0.820922,0.547482,0.763522,0.484084,0.801097,0.470797,0.828896,0.467841,0.843677,0.544795,0.780707,0.478605,0.831415,0.484450,0.859335,0.494282,0.867071,0.546046,0.809895,0.483288,0.859848,0.499083,0.880938,0.515082,0.879786,0.549238,0.845299,0.501137,0.881020,0.515208,0.894515,0.529911,0.892147
5.50,0.705369,0.836911,0.654522,0.806718,0.598826,0.793455,0.552127,0.795338,0.516524,0.801579,0.591258,0.739387,0.536607,0.784238,0.536238,0.812324,0.543666,0.820937,0.594503,0.756110,0.532989,0.816151,0.539210,0.841803,0.551362,0.844644,0.601040,0.786215,0.539718,0.842662,0.551892,0.862362,0.568699,0.859165,0.609525,0.821052,0.560083,0.857382,0.565064,0.870179,0.575292,0.865942
5.75,0.677584,0.837571,0.635292,0.809878,0.587461,0.795380,0.546890,0.795323,0.514470,0.798841,0.574589,0.749201,0.512416,0.780934,0.509078,0.806822,0.513704,0.815984,0.574385,0.763292,0.504408,0.813199,0.514371,0.838147,0.528432,0.838784,0.576653,0.790574,0.509107,0.838083,0.524986,0.856262,0.543311,0.851974,0.580232,0.824609,0.528528,0.857903,0.542320,0.867969,0.559398,0.861591
6.00,0.679244,0.828541,0.654705,0.794087,0.619801,0.784340,0.591966,0.785402,0.568356,0.792500,0.594881,0.760699,0.555178,0.759390,0.532244,0.770558,0.518748,0.785909,0.589118,0.776671,0.539361,0.792707,0.514863,0.809590,0.502065,0.823736,0.587221,0.801044,0.538955,0.821807,0.516903,0.838911,0.504110,0.850670,0.588595,0.829612,0.547631,0.844123,0.527379,0.857168,0.512296,0.865898
6.25,0.706254,0.831406,0.657676,0.800770,0.607997,0.791133,0.565735,0.797728,0.532536,0.810072,0.589547,0.755072,0.525532,0.791162,0.526313,0.815741,0.539307,0.821308,0.591268,0.773661,0.529347,0.825522,0.541430,0.845341,0.557706,0.841896,0.597757,0.802046,0.540303,0.851463,0.558339,0.864189,0.578242,0.856216,0.607268,0.834051,0.563235,0.870339,0.578174,0.876384,0.595146,0.867396
6.50,0.699602,0.846788,0.666425,0.808644,0.623152,0.795734,0.589796,0.796033,0.560345,0.806407,0.592295,0.765186,0.542213,0.769685,0.513037,0.789939,0.495063,0.812077,0.586514,0.783524,0.527137,0.808580,0.502239,0.830520,0.492180,0.847172,0.586908,0.811684,0.532952,0.840315,0.520468,0.860203,0.518957,0.870951,0.591556,0.844087,0.546355,0.863358,0.533540,0.876463,0.530165,0.882504
6.75,0.676160,0.841085,0.635417,0.800074,0.591231,0.789085,0.551932,0.796928,0.521595,0.809864,0.569619,0.764480,0.511645,0.789210,0.497562,0.812524,0.497089,0.824889,0.568397,0.788174,0.509144,0.826446,0.511208,0.848723,0.522458,0.851458,0.572448,0.818966,0.520279,0.857245,0.530503,0.870272,0.546355,0.865041,0.579672,0.852449,0.540118,0.879287,0.549709,0.884017,0.562928,0.875912
7.00,0.689323,0.823755,0.659858,0.786420,0.623877,0.776957,0.593258,0.778834,0.570143,0.787740,0.607502,0.762165,0.566241,0.753918,0.539859,0.767590,0.525743,0.785826,0.605213,0.783319,0.553728,0.793196,0.524258,0.810320,0.508650,0.827886,0.606318,0.808323,0.556911,0.825486,0.532950,0.841869,0.520448,0.854803,0.610715,0.834744,0.569133,0.846858,0.548788,0.858971,0.535176,0.867739
7.25,0.652111,0.844709,0.614341,0.801614,0.571849,0.789382,0.535614,0.794981,0.505335,0.808309,0.552165,0.769905,0.500801,0.785864,0.480840,0.804349,0.473774,0.817478,0.549622,0.794130,0.492469,0.826947,0.482638,0.848569,0.485627,0.856239,0.550050,0.824090,0.499230,0.858401,0.498920,0.872375,0.507416,0.870539,0.553251,0.856476,0.514851,0.880277,0.518510,0.885920,0.527704,0.880253
7.50,0.675695,0.834413,0.648118,0.790087,0.611936,0.779575,0.581030,0.784713,0.560003,0.795588,0.597612,0.767601,0.559571,0.766681,0.541181,0.778667,0.532144,0.791025,0.595003,0.792129,0.551068,0.804221,0.529430,0.818132,0.516919,0.828481,0.596144,0.819429,0.553822,0.837881,0.532132,0.852345,0.518844,0.860385,0.600836,0.846232,0.566507,0.861824,0.552522,0.874586,0.543492,0.881994
7.75,0.639861,0.838299,0.607614,0.792819,0.566630,0.781157,0.529940,0.786499,0.505562,0.800071,0.543069,0.774848,0.494190,0.786975,0.474922,0.803867,0.467734,0.816677,0.542587,0.799808,0.489334,0.826481,0.474444,0.848018,0.472520,0.859696,0.545800,0.828990,0.499574,0.855370,0.485755,0.872597,0.482828,0.879565,0.553111,0.858452,0.516386,0.876667,0.503734,0.886282,0.497959,0.889729
8.00,0.678984,0.842320,0.647475,0.793828,0.602950,0.778662,0.563810,0.781140,0.533384,0.791980,0.571303,0.757740,0.509678,0.782618,0.495350,0.805890,0.494244,0.817301,0.566935,0.783219,0.498675,0.822670,0.498813,0.845779,0.510129,0.850404,0.569540,0.815523,0.509783,0.854732,0.519557,0.870744,0.536371,0.869093,0.577772,0.851128,0.536595,0.878367,0.544879,0.887040,0.557369,0.883602
8.25,0.638297,0.853138,0.602930,0.806886,0.562320,0.794071,0.525905,0.798321,0.498240,0.810617,0.539640,0.773441,0.488098,0.787989,0.470500,0.809103,0.466693,0.823835,0.536136,0.797934,0.478416,0.834237,0.470225,0.858286,0.474585,0.865932,0.535932,0.828790,0.482765,0.866858,0.481168,0.883133,0.488801,0.881969,0.539640,0.861836,0.499128,0.889638,0.500885,0.898212,0.508403,0.893893
8.50,0.669833,0.819459,0.638569,0.779258,0.602560,0.772055,0.573292,0.781670,0.554337,0.797130,0.580848,0.762034,0.547329,0.774312,0.531790,0.789794,0.526430,0.802443,0.579721,0.787496,0.539943,0.809329,0.520910,0.825386,0.510656,0.835742,0.582751,0.815244,0.546005,0.838997,0.532461,0.852172,0.524515,0.858183,0.589493,0.841865,0.557611,0.858798,0.544698,0.870273,0.534748,0.877421
8.75,0.640980,0.843318,0.603168,0.804237,0.558980,0.793290,0.520561,0.797872,0.492159,0.809630,0.535130,0.774971,0.479936,0.794274,0.463189,0.814212,0.460364,0.826649,0.531156,0.797258,0.475923,0.835760,0.477194,0.857078,0.485841,0.860938,0.532019,0.826236,0.482538,0.866455,0.491522,0.879503,0.504835,0.874363,0.536306,0.858673,0.497667,0.888099,0.508064,0.894928,0.521618,0.888630
9.00,0.719425,0.809827,0.675211,0.774767,0.627799,0.766248,0.588254,0.773447,0.557118,0.789010,0.602171,0.734406,0.548688,0.772261,0.543375,0.795927,0.546192,0.804090,0.601621,0.754103,0.545946,0.808692,0.554348,0.831548,0.565578,0.833583,0.606985,0.782429,0.554232,0.836322,0.569070,0.853355,0.584583,0.849143,0.616570,0.813280,0.574616,0.852782,0.585307,0.862816,0.598406,0.856331
9.25,0.641616,0.835491,0.607891,0.798694,0.562981,0.786110,0.529284,0.788195,0.499306,0.797311,0.525345,0.748737,0.473559,0.772028,0.452862,0.795770,0.444045,0.814759,0.516416,0.760737,0.456107,0.801239,0.443561,0.830720,0.443744,0.848305,0.514162,0.788404,0.455022,0.832512,0.451736,0.861845,0.458226,0.875205,0.516993,0.824062,0.464994,0.857196,0.459047,0.880211,0.463858,0.892185
9.50,0.699105,0.791212,0.663482,0.759831,0.620234,0.756897,0.585256,0.770753,0.561970,0.785974,0.601823,0.731798,0.551682,0.754658,0.528497,0.775332,0.516930,0.789691,0.607517,0.750781,0.554442,0.799545,0.545679,0.823283,0.547178,0.832352,0.615672,0.778149,0.566924,0.827656,0.561162,0.844543,0.564545,0.847376,0.625850,0.807644,0.586294,0.845262,0.580925,0.855706,0.582864,0.854717
9.75,0.613533,0.822191,0.583794,0.783842,0.539798,0.770440,0.504864,0.772886,0.476102,0.782229,0.508266,0.734769,0.465080,0.760904,0.444451,0.780783,0.432886,0.797938,0.505282,0.752095,0.451144,0.789500,0.436444,0.814508,0.430353,0.831180,0.507032,0.780009,0.452644,0.818602,0.444830,0.844626,0.443119,0.858372,0.512035,0.813097,0.464177,0.839190,0.451321,0.857568,0.444743,0.868867
10.00,0.658161,0.786271,0.625896,0.755142,0.587319,0.752670,0.557085,0.768539,0.536863,0.787317,0.583577,0.742622,0.534616,0.763874,0.512640,0.783494,0.501938,0.796873,0.592886,0.765885,0.540052,0.797923,0.520633,0.817522,0.514540,0.828691,0.602696,0.792278,0.555052,0.822736,0.539238,0.834826,0.535409,0.837780,0.612437,0.819027,0.576006,0.839756,0.561334,0.847112,0.553751,0.848448
10.25,0.656342,0.825866,0.623230,0.788253,0.580050,0.776729,0.549098,0.778174,0.521833,0.784805,0.547178,0.748046,0.503624,0.749014,0.475287,0.761494,0.454935,0.777563,0.541039,0.763551,0.486504,0.785943,0.459391,0.806548,0.446563,0.824235,0.541248,0.791250,0.486369,0.816600,0.465222,0.839057,0.456471,0.855982,0.545313,0.825144,0.493685,0.840956,0.473942,0.857402,0.464215,0.869115
10.50,0.658678,0.802182,0.620508,0.766231,0.577706,0.760783,0.540615,0.776454,0.512501,0.796880,0.565332,0.744749,0.511087,0.775842,0.513852,0.792180,0.524922,0.792870,0.567509,0.767056,0.512188,0.802108,0.518021,0.817322,0.531714,0.816147,0.573288,0.794038,0.522749,0.827944,0.535710,0.836569,0.554034,0.830522,0.581883,0.823071,0.545709,0.847694,0.555277,0.848999,0.568267,0.841623
