timestamp,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
0.00,0.537759,0.836181,0.474672,0.775123,0.404822,0.732735,0.343974,0.719553,0.297879,0.728603,0.357515,0.661261,0.256902,0.726462,0.280631,0.761235,0.309356,0.761288,0.353894,0.683346,0.254881,0.771032,0.293884,0.799492,0.319096,0.787607,0.353741,0.723907,0.270423,0.808506,0.316118,0.831593,0.344916,0.818349,0.356411,0.772755,0.296829,0.846513,0.342363,0.862069,0.371394,0.843058
0.25,0.532799,0.845202,0.469026,0.781196,0.389965,0.737650,0.318711,0.732998,0.271258,0.749755,0.336799,0.668644,0.236326,0.745063,0.264384,0.778384,0.293743,0.771846,0.334924,0.698857,0.240586,0.802088,0.285518,0.823483,0.312937,0.804667,0.336330,0.746835,0.257452,0.843469,0.309614,0.862534,0.338338,0.844462,0.340493,0.801739,0.287229,0.880910,0.337574,0.891477,0.365371,0.869040
0.50,0.490123,0.780986,0.490889,0.724835,0.468969,0.695736,0.439644,0.682194,0.412189,0.680030,0.444348,0.661214,0.397825,0.633843,0.372163,0.637393,0.361667,0.647252,0.415731,0.675527,0.364544,0.661331,0.352515,0.676649,0.354854,0.689179,0.390699,0.703252,0.347847,0.698238,0.347463,0.718072,0.359639,0.731730,0.369318,0.738358,0.345981,0.734672,0.351617,0.748487,0.363545,0.757878
0.75,0.560911,0.801519,0.488486,0.740096,0.415362,0.701783,0.355442,0.690215,0.316181,0.696580,0.360459,0.615288,0.255438,0.699267,0.294586,0.736271,0.327759,0.732133,0.360894,0.631824,0.254429,0.737777,0.303824,0.762943,0.330847,0.747979,0.363757,0.668079,0.271099,0.769511,0.326963,0.790336,0.357719,0.772540,0.368971,0.713449,0.300000,0.795272,0.349634,0.811919,0.379262,0.792187
1.00,0.497688,0.770798,0.454365,0.716205,0.386089,0.695170,0.324550,0.705707,0.277416,0.725640,0.370886,0.633509,0.292147,0.682798,0.266820,0.715298,0.249814,0.734413,0.373323,0.660219,0.284099,0.737810,0.286111,0.777631,0.289860,0.791173,0.376139,0.706179,0.291841,0.784745,0.310251,0.813244,0.326764,0.814362,0.377821,0.758549,0.315850,0.823776,0.336715,0.840062,0.353164,0.832928
1.25,0.472577,0.742732,0.414560,0.771294,0.380473,0.767497,0.359426,0.753667,0.348114,0.746266,0.356877,0.702632,0.343647,0.716600,0.353374,0.731003,0.363862,0.739177,0.373770,0.673351,0.352994,0.681833,0.351748,0.697712,0.356208,0.706833,0.395765,0.655186,0.370973,0.649436,0.361058,0.656691,0.359847,0.661101,0.421382,0.645259,0.396646,0.621721,0.379722,0.616352,0.369127,0.614653
1.50,0.531137,0.785990,0.463976,0.726977,0.392173,0.689014,0.333307,0.681605,0.295806,0.696008,0.336988,0.620174,0.234729,0.694466,0.269695,0.726112,0.302595,0.719794,0.338539,0.641220,0.234257,0.738448,0.279413,0.760696,0.308203,0.745318,0.342974,0.681900,0.249186,0.772450,0.299223,0.791169,0.330808,0.776167,0.350085,0.731113,0.276955,0.807423,0.323917,0.820179,0.354818,0.801123
1.75,0.479452,0.782363,0.432992,0.731972,0.364637,0.712847,0.301335,0.728233,0.251917,0.751035,0.359016,0.656846,0.294484,0.692606,0.268068,0.721202,0.251968,0.741392,0.361406,0.680872,0.280414,0.760956,0.282558,0.794332,0.288074,0.801141,0.366550,0.723032,0.286735,0.804311,0.304077,0.825706,0.320115,0.819147,0.371623,0.772152,0.312342,0.835842,0.330489,0.849513,0.346091,0.839179
2.00,0.490406,0.761860,0.453354,0.711106,0.397633,0.694267,0.343928,0.699747,0.299781,0.714518,0.366460,0.646421,0.301665,0.687882,0.283259,0.722242,0.269794,0.745084,0.361185,0.666690,0.294423,0.742905,0.303776,0.779641,0.307528,0.789909,0.361326,0.703643,0.304606,0.783532,0.329797,0.811249,0.345985,0.812276,0.364542,0.746154,0.324037,0.808779,0.346747,0.827951,0.361921,0.827161
2.25,0.551423,0.839614,0.474815,0.781281,0.391028,0.743840,0.319429,0.739690,0.266237,0.751893,0.349573,0.657027,0.246874,0.734577,0.282808,0.765950,0.314817,0.757034,0.355137,0.677214,0.254490,0.778614,0.302286,0.800036,0.328505,0.779953,0.360744,0.717538,0.272539,0.811794,0.326325,0.830212,0.355771,0.812016,0.366938,0.766662,0.303446,0.845214,0.353633,0.858673,0.382471,0.837434
