timestamp,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
0.00,0.430684,0.897929,0.462918,0.839540,0.466132,0.779491,0.438073,0.742326,0.408973,0.741382,0.469353,0.732958,0.400043,0.687076,0.391847,0.715849,0.407091,0.734960,0.428876,0.743289,0.361945,0.702023,0.362302,0.735560,0.380570,0.753561,0.386985,0.764959,0.331814,0.733028,0.336035,0.763396,0.352073,0.779618,0.346945,0.792459,0.309353,0.770030,0.320566,0.795876,0.337332,0.810163
0.25,0.468875,0.877612,0.500897,0.812314,0.497881,0.756324,0.470085,0.715352,0.437029,0.699040,0.494085,0.711303,0.432310,0.662417,0.426526,0.685165,0.438833,0.704681,0.455282,0.722858,0.399919,0.684657,0.401575,0.712027,0.416205,0.727701,0.415814,0.742110,0.373376,0.716218,0.378439,0.740550,0.390500,0.758414,0.380033,0.765879,0.349071,0.740935,0.359219,0.760531,0.372771,0.779500
0.50,0.462626,0.885917,0.495550,0.821621,0.496850,0.761719,0.477736,0.716677,0.451486,0.698035,0.486547,0.717523,0.415456,0.672680,0.410443,0.698636,0.424946,0.718126,0.448527,0.728876,0.380316,0.695589,0.380725,0.724320,0.397302,0.741015,0.409766,0.748906,0.353839,0.724984,0.356443,0.748970,0.370682,0.765349,0.374601,0.773571,0.333856,0.752126,0.341986,0.772888,0.357685,0.789329
0.75,0.449537,0.886875,0.484192,0.829857,0.484713,0.773779,0.463144,0.732311,0.435950,0.716288,0.487962,0.727142,0.415739,0.681818,0.406418,0.706187,0.418840,0.725419,0.454559,0.733859,0.382477,0.696275,0.378081,0.725992,0.393578,0.742799,0.416728,0.750470,0.355358,0.720124,0.353858,0.746056,0.366827,0.762415,0.379032,0.772315,0.332916,0.746484,0.339156,0.769884,0.354966,0.786106
1.00,0.454672,0.879725,0.485677,0.825153,0.490845,0.770116,0.471802,0.731419,0.446599,0.721030,0.496886,0.717676,0.422568,0.681685,0.409694,0.706455,0.420780,0.724184,0.467712,0.720322,0.387842,0.691529,0.380944,0.720760,0.395569,0.738135,0.430714,0.734905,0.358710,0.712819,0.357348,0.741430,0.374029,0.756569,0.392748,0.755656,0.339612,0.741112,0.345285,0.768243,0.364150,0.780939
1.25,0.465064,0.869147,0.496047,0.814839,0.497169,0.762041,0.472788,0.726598,0.444385,0.713543,0.509566,0.713965,0.436434,0.675953,0.420337,0.699094,0.431095,0.716526,0.483205,0.716054,0.406426,0.684102,0.396250,0.710443,0.409839,0.728661,0.447524,0.728445,0.378898,0.700909,0.373543,0.728154,0.388006,0.745565,0.408470,0.745884,0.357300,0.728216,0.359045,0.754415,0.374105,0.768223
1.50,0.464392,0.862031,0.503234,0.808042,0.515871,0.753027,0.511317,0.713292,0.496254,0.696123,0.507135,0.705173,0.442538,0.666081,0.432811,0.688513,0.444866,0.706129,0.472052,0.708247,0.407191,0.676803,0.402727,0.704398,0.417784,0.722661,0.433216,0.721887,0.378655,0.698773,0.376282,0.723191,0.390314,0.738714,0.395915,0.741721,0.357808,0.724738,0.361326,0.747369,0.375851,0.760314
1.75,0.486303,0.860851,0.525696,0.804264,0.533920,0.749188,0.515061,0.711688,0.486094,0.698925,0.535295,0.702410,0.472186,0.659395,0.459751,0.681479,0.470760,0.700789,0.500386,0.702922,0.436310,0.667235,0.429301,0.695322,0.443202,0.715370,0.460405,0.714958,0.405170,0.686218,0.402237,0.712790,0.416594,0.730904,0.421277,0.733528,0.382625,0.714789,0.387082,0.740100,0.403288,0.754736
2.00,0.492583,0.859051,0.527876,0.804249,0.532264,0.750226,0.512418,0.713761,0.485132,0.700929,0.545361,0.696355,0.475608,0.659027,0.462177,0.682024,0.472200,0.702052,0.514348,0.695451,0.446464,0.661828,0.437147,0.693268,0.450305,0.714853,0.474537,0.708696,0.415727,0.681287,0.411412,0.711506,0.423200,0.731878,0.431394,0.729759,0.386971,0.710942,0.391203,0.737166,0.407863,0.754967
2.25,0.487920,0.863273,0.518085,0.805692,0.517487,0.752997,0.494187,0.716977,0.466393,0.700144,0.530715,0.701364,0.457909,0.664751,0.447355,0.688406,0.459657,0.707682,0.501297,0.700988,0.429128,0.668550,0.420510,0.699680,0.433571,0.720716,0.463025,0.714287,0.402008,0.690361,0.397347,0.720524,0.408659,0.740124,0.421426,0.733825,0.372762,0.719625,0.376792,0.746321,0.394044,0.763647
2.50,0.487005,0.867828,0.507150,0.808683,0.499049,0.755182,0.473306,0.722639,0.444993,0.708299,0.511554,0.704847,0.434889,0.671023,0.424966,0.695505,0.437254,0.715507,0.488118,0.705625,0.407295,0.680964,0.399549,0.709214,0.412969,0.728235,0.454891,0.718567,0.381842,0.701154,0.377827,0.729244,0.391511,0.747540,0.419203,0.737711,0.357449,0.727371,0.360336,0.754039,0.379359,0.770482
