timestamp,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
0.00,0.337143,0.867053,0.394417,0.799339,0.393280,0.719889,0.350097,0.670967,0.305549,0.655982,0.369393,0.702452,0.313925,0.590834,0.309607,0.610078,0.316822,0.645225,0.307357,0.721091,0.256607,0.606828,0.261373,0.625172,0.275591,0.655206,0.254794,0.742306,0.214501,0.635515,0.229917,0.643845,0.246179,0.667910,0.215204,0.762767,0.192390,0.679951,0.209697,0.676937,0.223397,0.692097
0.25,0.330580,0.857538,0.390269,0.791660,0.386712,0.712169,0.337636,0.664212,0.295484,0.646586,0.366845,0.697029,0.315494,0.586596,0.310833,0.597830,0.317668,0.631841,0.303796,0.714521,0.259046,0.598453,0.264968,0.609124,0.278389,0.636587,0.249921,0.732929,0.214617,0.620933,0.229768,0.621977,0.243973,0.641206,0.209676,0.749911,0.193120,0.660282,0.211756,0.655345,0.223323,0.670173
0.50,0.329646,0.857249,0.388135,0.793200,0.388408,0.713299,0.344574,0.662089,0.302882,0.644701,0.366419,0.695951,0.317313,0.585361,0.313172,0.597389,0.320158,0.630969,0.302942,0.712633,0.259552,0.594622,0.265394,0.603517,0.279463,0.630505,0.250092,0.731564,0.215009,0.619113,0.227502,0.612026,0.240895,0.624781,0.211570,0.749498,0.194782,0.661153,0.212606,0.650531,0.225469,0.659410
0.75,0.330891,0.845458,0.391944,0.781911,0.391550,0.701754,0.343277,0.651964,0.300401,0.635155,0.367555,0.686365,0.316144,0.575552,0.311015,0.591787,0.317145,0.628594,0.301757,0.702010,0.256661,0.584344,0.262617,0.599525,0.276906,0.630347,0.246516,0.720209,0.210899,0.607441,0.225794,0.611149,0.241217,0.632755,0.206558,0.737772,0.189616,0.647665,0.208588,0.641593,0.222960,0.655316
1.00,0.334255,0.843980,0.392492,0.774361,0.385748,0.692327,0.329844,0.644562,0.280923,0.635804,0.364244,0.678010,0.311624,0.571221,0.309410,0.596906,0.317689,0.638121,0.300380,0.696861,0.254182,0.583254,0.258848,0.603426,0.271887,0.635385,0.245554,0.718170,0.209750,0.606785,0.221629,0.609997,0.233847,0.627559,0.203944,0.738303,0.189433,0.651164,0.206768,0.641352,0.218466,0.650565
1.25,0.336803,0.839494,0.392369,0.769558,0.389175,0.691469,0.340777,0.646789,0.296712,0.638180,0.360477,0.668539,0.306513,0.567742,0.304905,0.590316,0.313439,0.628372,0.299552,0.686594,0.249903,0.580900,0.253142,0.597518,0.264925,0.626094,0.247426,0.708992,0.206851,0.605473,0.217437,0.610802,0.231641,0.631025,0.207402,0.731849,0.184259,0.647024,0.197621,0.638154,0.209479,0.648952
1.50,0.333231,0.876793,0.386635,0.805881,0.392398,0.732600,0.364573,0.686623,0.330608,0.675871,0.336677,0.690232,0.297681,0.603575,0.302961,0.617190,0.311941,0.644937,0.279823,0.704952,0.244786,0.619396,0.255748,0.635570,0.267385,0.660084,0.234574,0.729213,0.202376,0.645941,0.217494,0.653288,0.230684,0.673122,0.201863,0.758324,0.180665,0.689365,0.196438,0.682046,0.210764,0.690656
1.75,0.335635,0.851145,0.392948,0.783628,0.396980,0.713480,0.365619,0.670161,0.331143,0.658665,0.345545,0.668164,0.302229,0.586442,0.304441,0.608091,0.313665,0.639050,0.290516,0.680343,0.252552,0.596092,0.259344,0.617697,0.270823,0.645353,0.244833,0.703252,0.214721,0.620456,0.226430,0.633977,0.238010,0.657018,0.209971,0.731636,0.187535,0.661507,0.201228,0.663069,0.213856,0.679733
2.00,0.337524,0.847459,0.401629,0.785285,0.412654,0.713732,0.380252,0.668238,0.345966,0.657869,0.352736,0.665274,0.325160,0.582949,0.333944,0.608318,0.339987,0.642442,0.295917,0.672416,0.273294,0.592013,0.284412,0.615658,0.293065,0.644527,0.250484,0.690771,0.233932,0.611891,0.247423,0.627164,0.255889,0.649737,0.215832,0.714888,0.202836,0.645935,0.217268,0.643647,0.227566,0.655401
2.25,0.331640,0.855955,0.395835,0.787541,0.407320,0.716066,0.381757,0.671536,0.350882,0.659219,0.350044,0.665018,0.318571,0.586202,0.322365,0.617398,0.329241,0.651149,0.291100,0.675389,0.263844,0.595286,0.273207,0.623635,0.284959,0.654234,0.243510,0.697145,0.223872,0.616992,0.238277,0.636856,0.248799,0.664159,0.206940,0.724135,0.194278,0.655290,0.210315,0.666059,0.220436,0.688939
