timestamp,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
0.00,0.620835,0.987691,0.507371,0.926162,0.419814,0.826374,0.354758,0.744660,0.286250,0.699607,0.530164,0.651927,0.486043,0.516784,0.462528,0.433024,0.445635,0.363077,0.614381,0.641509,0.621628,0.476065,0.621410,0.377977,0.620409,0.293899,0.686089,0.663032,0.725086,0.518376,0.750037,0.428118,0.769040,0.344976,0.746992,0.710145,0.801605,0.607549,0.832328,0.543689,0.857903,0.479495
