timestamp,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
0.00,0.805534,0.652317,0.688447,0.650611,0.588973,0.573899,0.534691,0.492081,0.496802,0.425246,0.598277,0.454403,0.545958,0.366154,0.524992,0.394612,0.529351,0.446515,0.656626,0.422079,0.604209,0.312041,0.597139,0.382276,0.612981,0.447549,0.721035,0.410680,0.684821,0.305338,0.678923,0.383685,0.690837,0.449333,0.794191,0.412021,0.771098,0.330991,0.757385,0.381447,0.760530,0.437231
0.25,0.799288,0.642879,0.682272,0.645653,0.581744,0.572829,0.535432,0.490941,0.511701,0.421716,0.588344,0.453290,0.531041,0.366317,0.509004,0.391421,0.514671,0.442889,0.646715,0.419914,0.585157,0.314197,0.580177,0.385333,0.600509,0.452600,0.712256,0.406509,0.666755,0.300419,0.660536,0.378424,0.674118,0.445425,0.789252,0.405244,0.757531,0.324742,0.743245,0.377847,0.748765,0.437037
0.50,0.797145,0.642657,0.679261,0.649322,0.578021,0.576713,0.535031,0.494354,0.515329,0.426234,0.579358,0.458904,0.520892,0.375236,0.495244,0.393098,0.499027,0.440334,0.637972,0.421869,0.575844,0.318183,0.570794,0.384997,0.591882,0.452432,0.704760,0.406792,0.659832,0.301907,0.656753,0.380091,0.671300,0.448038,0.783545,0.404952,0.753530,0.327209,0.742369,0.381252,0.749080,0.438937
0.75,0.789090,0.636585,0.670307,0.638344,0.568212,0.564613,0.520458,0.484990,0.490924,0.419081,0.580218,0.446158,0.524132,0.357150,0.500866,0.384614,0.507768,0.437727,0.638739,0.413226,0.575741,0.308809,0.568588,0.377723,0.588667,0.443781,0.705201,0.399504,0.657004,0.295763,0.649157,0.374447,0.662239,0.442677,0.783487,0.397538,0.749015,0.318311,0.733374,0.371841,0.739285,0.431213
1.00,0.792915,0.639703,0.674042,0.645854,0.570206,0.577725,0.523252,0.497833,0.498393,0.429679,0.574436,0.460473,0.513084,0.378646,0.490876,0.402703,0.498224,0.452798,0.631950,0.423631,0.564814,0.322761,0.562266,0.391172,0.585865,0.455376,0.698721,0.407626,0.647796,0.307098,0.647597,0.386509,0.665591,0.451558,0.777578,0.403360,0.741011,0.328062,0.733238,0.384866,0.744261,0.441477
1.25,0.791629,0.633732,0.673333,0.640215,0.572830,0.570947,0.525257,0.491123,0.499139,0.425932,0.578501,0.452467,0.522112,0.368935,0.487106,0.383681,0.482338,0.429359,0.634937,0.416584,0.568323,0.315932,0.557223,0.378149,0.576412,0.442848,0.699434,0.401099,0.648458,0.299812,0.643949,0.375070,0.659697,0.439915,0.775917,0.396759,0.738978,0.317629,0.729459,0.372912,0.740691,0.431067
1.50,0.787779,0.626965,0.673577,0.635683,0.569797,0.573480,0.515379,0.497340,0.496241,0.428389,0.580163,0.443324,0.526974,0.354401,0.496229,0.372563,0.494151,0.420614,0.637162,0.408871,0.571537,0.308417,0.565114,0.373054,0.585142,0.435814,0.702695,0.393487,0.650153,0.294313,0.648222,0.368986,0.665665,0.433320,0.780215,0.388630,0.742444,0.310969,0.732459,0.364644,0.743148,0.421344
1.75,0.788039,0.626876,0.671434,0.631745,0.565749,0.567684,0.513416,0.491084,0.495097,0.422373,0.578885,0.439509,0.522726,0.348855,0.495969,0.371200,0.498177,0.421847,0.636261,0.406996,0.568697,0.305902,0.563139,0.373003,0.585261,0.436455,0.701631,0.392294,0.647681,0.290590,0.644974,0.366855,0.662216,0.432069,0.780036,0.387707,0.742778,0.311082,0.732742,0.365106,0.743704,0.422717
2.00,0.788487,0.624366,0.671216,0.630324,0.568153,0.564241,0.516227,0.485432,0.499170,0.416613,0.585431,0.438552,0.531543,0.348538,0.499163,0.368748,0.497030,0.417302,0.642599,0.405717,0.575674,0.303233,0.564989,0.367094,0.584458,0.429543,0.707093,0.391116,0.653805,0.289441,0.647712,0.364527,0.664777,0.429941,0.783635,0.386790,0.745890,0.309201,0.733798,0.363045,0.744342,0.420131
2.25,0.787830,0.624289,0.673844,0.625963,0.574144,0.558197,0.522363,0.484198,0.487767,0.418771,0.585370,0.431167,0.534963,0.349479,0.497556,0.357804,0.486186,0.399254,0.641611,0.398801,0.578570,0.295086,0.566322,0.359778,0.582602,0.425464,0.705739,0.386427,0.656034,0.286301,0.648722,0.362280,0.663679,0.426766,0.782731,0.385510,0.746019,0.307173,0.733341,0.362257,0.743007,0.419601
2.50,0.785259,0.627526,0.669047,0.630048,0.569958,0.562546,0.518987,0.487635,0.483798,0.423481,0.582641,0.436612,0.532678,0.357873,0.493335,0.362873,0.478618,0.402007,0.638782,0.403045,0.574405,0.302687,0.562463,0.365479,0.578992,0.432087,0.703594,0.389582,0.653147,0.292389,0.647316,0.368182,0.663058,0.434028,0.782287,0.387146,0.742778,0.310319,0.729853,0.364134,0.740091,0.421257
2.75,0.779845,0.614207,0.666159,0.620052,0.567744,0.552121,0.515758,0.476384,0.475713,0.412328,0.578603,0.422000,0.527745,0.336857,0.491709,0.347992,0.482903,0.391177,0.634501,0.389124,0.571674,0.285780,0.560743,0.348732,0.576778,0.410960,0.697549,0.376188,0.649556,0.277309,0.644723,0.353337,0.660591,0.416464,0.772049,0.374222,0.735723,0.297675,0.725220,0.352486,0.736395,0.409157
3.00,0.778030,0.613784,0.664229,0.613595,0.568782,0.543877,0.515606,0.470024,0.467224,0.408188,0.579513,0.418115,0.529162,0.328351,0.493511,0.345627,0.484344,0.391197,0.635527,0.387432,0.572071,0.282372,0.558736,0.347673,0.573272,0.411309,0.698160,0.374900,0.649945,0.272070,0.639693,0.347658,0.651714,0.413014,0.772754,0.372909,0.738089,0.292191,0.721453,0.344191,0.726157,0.403478
3.25,0.769583,0.607894,0.655868,0.612905,0.554445,0.546416,0.503112,0.472737,0.470443,0.407250,0.565929,0.419545,0.508339,0.331422,0.477220,0.352989,0.475335,0.401629,0.623579,0.386179,0.556391,0.285197,0.547370,0.353369,0.565074,0.415744,0.689328,0.372226,0.637055,0.271836,0.631606,0.351801,0.646198,0.416128,0.768065,0.370026,0.727609,0.293350,0.714327,0.348631,0.722928,0.406256
3.50,0.754654,0.617059,0.642409,0.620194,0.542306,0.550980,0.493306,0.474266,0.469733,0.403218,0.561768,0.424767,0.503784,0.331923,0.478822,0.368143,0.483716,0.424270,0.619292,0.393393,0.552309,0.291845,0.547124,0.369373,0.566813,0.430937,0.685481,0.380404,0.632350,0.277749,0.627562,0.362944,0.643196,0.426130,0.764157,0.377938,0.722403,0.301357,0.710161,0.360220,0.721474,0.415997
3.75,0.754315,0.620335,0.646100,0.627562,0.544600,0.564574,0.492998,0.492082,0.466238,0.426092,0.561325,0.432824,0.499689,0.340589,0.465921,0.377808,0.463771,0.433063,0.618277,0.399386,0.547280,0.301167,0.535166,0.380886,0.553511,0.440814,0.685122,0.386276,0.628468,0.287526,0.622412,0.374743,0.640939,0.434560,0.764452,0.383462,0.719001,0.310456,0.707672,0.371052,0.721986,0.421502
